1,sandy
1,ferment
1,confine
1,shrink
1,contend
1,draw
1,shelter
1,rechristened
1,stag
1,reign
1,structure
1,Beginning
1,arouse
1,revolt
1,haryana
1,devise
1,sewer
1,compete
1,qubani
1,malnourish
1,debate
